ProductID,order_year,order_month,month_start,season,monthly_units,monthly_revenue,seasonal_units,seasonal_revenue,mom_pct_change,seasonal_index
73,1995,12,1995-12-01,Winter,15,225,35,441,-70.00,0.61
73,1996,3,1996-03-01,Spring,10,150,10,150,-33.33,0.41
73,1996,6,1996-06-01,Summer,2,29.7,2,29.7,-80.00,0.08
74,1994,8,1994-08-01,Summer,57,384,57,384,NULL,1.73
74,1995,1,1995-01-01,Winter,84,648,104,818,47.37,2.55
74,1995,2,1995-02-01,Winter,15,120,104,818,-82.14,0.45
74,1995,3,1995-03-01,Spring,30,240,46,368,100.00,0.91
74,1995,4,1995-04-01,Spring,16,128,46,368,-46.67,0.48
74,1995,12,1995-12-01,Winter,5,50,104,818,-68.75,0.15
74,1996,1,1996-01-01,Winter,50,462.5,70,662.5,900.00,1.52
74,1996,2,1996-02-01,Winter,20,200,70,662.5,-60.00,0.61
74,1996,5,1996-05-01,Spring,20,200,20,200,0.00,0.61
75,1994,9,1994-09-01,Autumn,42,260.4,102,632.4,NULL,0.73
75,1994,10,1994-10-01,Autumn,10,62,102,632.4,-76.19,0.17
75,1994,11,1994-11-01,Autumn,50,310,102,632.4,400.00,0.87
75,1994,12,1994-12-01,Winter,18,106.02,18,106.02,-64.00,0.31
75,1995,3,1995-03-01,Spring,28,152.52,160,1076.32,55.56,0.48
75,1995,4,1995-04-01,Spring,10,62,160,1076.32,-64.29,0.17
75,1995,5,1995-05-01,Spring,122,861.8,160,1076.32,1120.00,2.11
75,1995,6,1995-06-01,Summer,30,232.5,226,1615.87,-75.41,0.52
75,1995,7,1995-07-01,Summer,126,887.37,226,1615.87,320.00,2.18
75,1995,8,1995-08-01,Summer,70,496,226,1615.87,-44.44,1.21
75,1995,9,1995-09-01,Autumn,10,71.3,107,823.05,-85.71,0.17
75,1995,10,1995-10-01,Autumn,55,426.25,107,823.05,450.00,0.95
75,1995,11,1995-11-01,Autumn,42,325.5,107,823.05,-23.64,0.73
75,1995,12,1995-12-01,Winter,20,155,20,155,-52.38,0.35
75,1996,1,1996-01-01,Winter,117,815.3,137,970.3,485.00,2.03
75,1996,2,1996-02-01,Winter,20,155,137,970.3,-82.91,0.35
75,1996,3,1996-03-01,Spring,134,992,381,2767.52,570.00,2.32
75,1996,4,1996-04-01,Spring,217,1543.02,381,2767.52,61.94,3.76
75,1996,5,1996-05-01,Spring,30,232.5,381,2767.52,-86.18,0.52
75,1996,6,1996-06-01,Summer,4,31,4,31,-86.67,0.07
76,1994,8,1994-08-01,Summer,15,183.6,15,183.6,NULL,0.31
76,1994,9,1994-09-01,Autumn,33,451.44,69,969.8399999999999,120.00,0.67
76,1994,11,1994-11-01,Autumn,36,518.4,69,969.8399999999999,9.09,0.73
76,1994,12,1994-12-01,Winter,27,388.8,27,388.8,-25.00,0.55
76,1995,1,1995-01-01,Winter,35,504,119,1821.6,29.63,0.71
76,1995,2,1995-02-01,Winter,34,417.6,119,1821.6,-2.86,0.69
76,1995,3,1995-03-01,Spring,18,220.32,60,734.4000000000001,-47.06,0.37
76,1995,4,1995-04-01,Spring,42,514.08,60,734.4000000000001,133.33,0.86
76,1995,6,1995-06-01,Summer,50,900,208,3711.6,19.05,1.02
76,1995,7,1995-07-01,Summer,64,1152,208,3711.6,28.00,1.30
76,1995,8,1995-08-01,Summer,94,1659.6,208,3711.6,46.88,1.92
76,1995,9,1995-09-01,Autumn,35,630,95,1615.5,-62.77,0.71
76,1995,10,1995-10-01,Autumn,10,180,95,1615.5,-71.43,0.20
76,1995,11,1995-11-01,Autumn,50,805.5,95,1615.5,400.00,1.02
76,1995,12,1995-12-01,Winter,50,900,119,1821.6,0.00,1.02
76,1996,2,1996-02-01,Winter,91,1408.5,91,1408.5,82.00,1.86
76,1996,3,1996-03-01,Spring,10,180,295,4896,-89.01,0.20
76,1996,4,1996-04-01,Spring,139,2502,295,4896,1290.00,2.83
76,1996,5,1996-05-01,Spring,146,2214,295,4896,5.04,2.98
76,1996,6,1996-06-01,Summer,2,30.6,2,30.6,-98.63,0.04
77,1994,8,1994-08-01,Summer,27,280.8,27,280.8,NULL,0.72
77,1994,9,1994-09-01,Autumn,10,104,10,104,-62.96,0.27
77,1994,12,1994-12-01,Winter,12,124.8,12,124.8,20.00,0.32
77,1995,1,1995-01-01,Winter,14,145.6,61,621.4,16.67,0.37
77,1995,2,1995-02-01,Winter,45,452.4,61,621.4,221.43,1.19
77,1995,3,1995-03-01,Spring,55,514.8,122,1185.08,22.22,1.46
77,1995,4,1995-04-01,Spring,30,296.4,122,1185.08,-45.45,0.80
77,1995,5,1995-05-01,Spring,37,373.88,122,1185.08,23.33,0.98
77,1995,6,1995-06-01,Summer,10,123.5,113,1407.25,-72.97,0.27
77,1995,7,1995-07-01,Summer,18,234,113,1407.25,80.00,0.48
77,1995,8,1995-08-01,Summer,85,1049.75,113,1407.25,372.22,2.26
77,1995,9,1995-09-01,Autumn,35,341.25,135,1498.25,-58.82,0.93
77,1995,10,1995-10-01,Autumn,70,864.5,135,1498.25,100.00,1.86
77,1995,11,1995-11-01,Autumn,30,292.5,135,1498.25,-57.14,0.80
77,1995,12,1995-12-01,Winter,2,23.4,61,621.4,-93.33,0.05
77,1996,1,1996-01-01,Winter,15,195,67,846.3,650.00,0.40
77,1996,2,1996-02-01,Winter,52,651.3,67,846.3,246.67,1.38
77,1996,3,1996-03-01,Spring,65,845,214,2768.35,25.00,1.73
77,1996,4,1996-04-01,Spring,70,910,214,2768.35,7.69,1.86
77,1996,5,1996-05-01,Spring,79,1013.35,214,2768.35,12.86,2.10
77,1996,6,1996-06-01,Summer,30,335.4,30,335.4,-62.03,0.80
